AÑO,MES,CATEGORIA_ALOJAMIENTO,CCAA,PROVINCIA,PERIODO_ANTELACION,PRECIO_CHECK-IN_ENTRE_SEMANA,PRECIO_CHECK-IN_FIN_SEMANA,CLASE_PRECIO,CCAA_CODE,PROVINCIA_CODE,CATEGORIA_ALOJAMIENTO_CODE,PERIODO_ANTELACION_CODE
2020,11,Hotel 4 Estrellas,Cataluña,Barcelona,2 Semanas,85.0,85.0,0,6,7,1,2
2020,11,Hotel 4 Estrellas,Cataluña,Girona,2 Semanas,93.0,110.0,1,6,18,1,2
2020,11,Hotel 4 Estrellas,Cataluña,Lleida,2 Semanas,69.0,92.0,0,6,28,1,2
2020,11,Hotel 4 Estrellas,Cataluña,Tarragona,2 Semanas,96.0,98.0,1,6,42,1,2
2020,11,Hotel 4 Estrellas,Comunidad Foral de Navarra,Navarra,2 Semanas,85.0,88.0,0,7,33,1,2
2020,11,Hotel 4 Estrellas,Comunidad de Madrid,Madrid,2 Semanas,85.0,84.0,0,8,30,1,2
2020,11,Hotel 4 Estrellas,Comunitat Valenciana,Alicante/Alacant,2 Semanas,84.0,95.0,0,9,2,1,2
2020,11,Hotel 4 Estrellas,Comunitat Valenciana,Castellón/Castelló,2 Semanas,60.0,70.0,0,9,11,1,2
2020,11,Hotel 4 Estrellas,Comunitat Valenciana,Valencia/València,2 Semanas,68.0,76.0,0,9,45,1,2
2020,11,Hotel 4 Estrellas,Extremadura,Badajoz,2 Semanas,58.0,64.0,0,10,6,1,2
2020,11,Hotel 4 Estrellas,Galicia,A Coruña,2 Semanas,60.0,60.0,0,11,0,1,2
2020,11,Hotel 4 Estrellas,Galicia,Lugo,2 Semanas,63.0,68.0,0,11,29,1,2
2020,11,Hotel 4 Estrellas,Galicia,Pontevedra,2 Semanas,71.0,76.0,0,11,36,1,2
2020,11,Hotel 4 Estrellas,Illes Balears,Illes Balears,2 Semanas,112.0,116.0,1,12,23,1,2
2020,11,Hotel 4 Estrellas,La Rioja,La Rioja,2 Semanas,73.0,97.0,0,13,25,1,2
2020,11,Hotel 4 Estrellas,País Vasco,Araba/Álava,2 Semanas,79.0,81.0,0,14,4,1,2
2020,11,Hotel 4 Estrellas,País Vasco,Bizkaia,2 Semanas,69.0,72.0,0,14,8,1,2
2020,11,Hotel 4 Estrellas,País Vasco,Gipuzkoa,2 Semanas,78.0,97.0,0,14,17,1,2
2020,11,Hotel 4 Estrellas,Principado de Asturias,Asturias,2 Semanas,62.0,70.0,0,15,5,1,2
2020,11,Hotel 4 Estrellas,Región de Murcia,Murcia,2 Semanas,62.0,65.0,0,16,31,1,2
2020,11,Hotel 5 Estrellas,Andalucía,Almería,2 Semanas,63.0,63.0,0,0,3,2,2
2020,11,Hotel 5 Estrellas,Andalucía,Cádiz,2 Semanas,207.0,223.0,1,0,15,2,2
2020,11,Hotel 5 Estrellas,Andalucía,Córdoba,2 Semanas,102.0,129.0,1,0,16,2,2
2020,11,Hotel 5 Estrellas,Andalucía,Granada,2 Semanas,78.0,100.0,0,0,19,2,2
2020,11,Hotel 5 Estrellas,Andalucía,Málaga,2 Semanas,167.0,177.0,1,0,32,2,2
2020,11,Hotel 5 Estrellas,Andalucía,Sevilla,2 Semanas,144.0,162.0,1,0,40,2,2
2020,11,Hotel 5 Estrellas,Aragón,Huesca,2 Semanas,67.0,100.0,0,1,22,2,2
2020,11,Hotel 5 Estrellas,Canarias,Las Palmas,2 Semanas,225.0,223.0,1,2,26,2,2
2020,11,Hotel 5 Estrellas,Cantabria,Cantabria,2 Semanas,92.0,136.0,1,3,10,2,2
2020,11,Hotel 5 Estrellas,Castilla - La Mancha,Toledo,2 Semanas,83.0,122.0,0,4,44,2,2
2020,11,Hotel 5 Estrellas,Castilla y León,Burgos,2 Semanas,127.0,130.0,1,5,9,2,2
2020,11,Hotel 5 Estrellas,Castilla y León,Salamanca,2 Semanas,108.0,133.0,1,5,37,2,2
2020,11,Hotel 5 Estrellas,Castilla y León,Segovia,2 Semanas,78.0,96.0,0,5,39,2,2
2020,11,Hotel 5 Estrellas,Castilla y León,Soria,2 Semanas,120.0,120.0,1,5,41,2,2
2020,11,Hotel 5 Estrellas,Castilla y León,Valladolid,2 Semanas,114.0,144.0,1,5,46,2,2
2020,11,Hotel 5 Estrellas,Castilla y León,Zamora,2 Semanas,89.0,103.0,0,5,47,2,2
2020,11,Hotel 5 Estrellas,Cataluña,Barcelona,2 Semanas,180.0,181.0,1,6,7,2,2
2020,11,Hotel 5 Estrellas,Cataluña,Girona,2 Semanas,148.0,221.0,1,6,18,2,2
2020,11,Hotel 5 Estrellas,Cataluña,Lleida,2 Semanas,135.0,172.0,1,6,28,2,2
2020,11,Hotel 5 Estrellas,Comunidad de Madrid,Madrid,2 Semanas,166.0,169.0,1,8,30,2,2
2020,11,Hotel 5 Estrellas,Comunitat Valenciana,Alicante/Alacant,2 Semanas,144.0,191.0,1,9,2,2,2
2020,11,Hotel 5 Estrellas,Comunitat Valenciana,Castellón/Castelló,2 Semanas,85.0,129.0,0,9,11,2,2
2020,11,Hotel 5 Estrellas,Comunitat Valenciana,Valencia/València,2 Semanas,147.0,150.0,1,9,45,2,2
2020,11,Hotel 5 Estrellas,Extremadura,Badajoz,2 Semanas,71.0,83.0,0,10,6,2,2
2020,11,Hotel 5 Estrellas,Galicia,A Coruña,2 Semanas,79.0,87.0,0,11,0,2,2
2020,11,Hotel 5 Estrellas,Galicia,Pontevedra,2 Semanas,116.0,113.0,1,11,36,2,2
2020,11,Hotel 5 Estrellas,Illes Balears,Illes Balears,2 Semanas,197.0,194.0,1,12,23,2,2
2020,11,Hotel 5 Estrellas,País Vasco,Araba/Álava,2 Semanas,76.0,82.0,0,14,4,2,2
2020,11,Hotel 5 Estrellas,País Vasco,Bizkaia,2 Semanas,80.0,82.0,0,14,8,2,2
2020,11,Hotel 5 Estrellas,Principado de Asturias,Asturias,2 Semanas,115.0,132.0,1,15,5,2,2
2020,11,Hotel 5 Estrellas,Región de Murcia,Murcia,2 Semanas,106.0,115.0,1,16,31,2,2
2020,11,Hotel 3 Estrellas,Andalucía,Almería,3 Meses,65.0,68.0,0,0,3,0,3
2020,11,Hotel 3 Estrellas,Andalucía,Cádiz,3 Meses,64.0,68.0,0,0,15,0,3
2020,11,Hotel 3 Estrellas,Andalucía,Córdoba,3 Meses,58.0,80.0,0,0,16,0,3
2020,11,Hotel 3 Estrellas,Andalucía,Granada,3 Meses,59.0,72.0,0,0,19,0,3
2020,11,Hotel 3 Estrellas,Andalucía,Huelva,3 Meses,86.0,95.0,0,0,21,0,3
2020,11,Hotel 3 Estrellas,Andalucía,Jaén,3 Meses,56.0,65.0,0,0,24,0,3
2020,11,Hotel 3 Estrellas,Andalucía,Málaga,3 Meses,66.0,74.0,0,0,32,0,3
2020,11,Hotel 3 Estrellas,Andalucía,Sevilla,3 Meses,79.0,90.0,0,0,40,0,3
2020,11,Hotel 3 Estrellas,Aragón,Huesca,3 Meses,72.0,81.0,0,1,22,0,3
2020,11,Hotel 3 Estrellas,Aragón,Teruel,3 Meses,76.0,92.0,0,1,43,0,3
2020,11,Hotel 3 Estrellas,Aragón,Zaragoza,3 Meses,68.0,73.0,0,1,48,0,3
2020,11,Hotel 3 Estrellas,Canarias,Las Palmas,3 Meses,102.0,104.0,1,2,26,0,3
2020,11,Hotel 3 Estrellas,Canarias,Santa Cruz de Tenerife,3 Meses,79.0,80.0,0,2,38,0,3
2020,11,Hotel 3 Estrellas,Cantabria,Cantabria,3 Meses,74.0,78.0,0,3,10,0,3
2020,11,Hotel 3 Estrellas,Castilla - La Mancha,Albacete,3 Meses,60.0,68.0,0,4,1,0,3
2020,11,Hotel 3 Estrellas,Castilla - La Mancha,Ciudad Real,3 Meses,61.0,67.0,0,4,12,0,3
2020,11,Hotel 3 Estrellas,Castilla - La Mancha,Cuenca,3 Meses,56.0,72.0,0,4,13,0,3
2020,11,Hotel 3 Estrellas,Castilla - La Mancha,Guadalajara,3 Meses,67.0,74.0,0,4,20,0,3
2020,11,Hotel 3 Estrellas,Castilla - La Mancha,Toledo,3 Meses,65.0,76.0,0,4,44,0,3
2020,11,Hotel 3 Estrellas,Castilla y León,Burgos,3 Meses,60.0,63.0,0,5,9,0,3
2020,11,Hotel 3 Estrellas,Castilla y León,León,3 Meses,56.0,67.0,0,5,27,0,3
2020,11,Hotel 3 Estrellas,Castilla y León,Palencia,3 Meses,62.0,67.0,0,5,35,0,3
2020,11,Hotel 3 Estrellas,Castilla y León,Salamanca,3 Meses,53.0,69.0,0,5,37,0,3
2020,11,Hotel 3 Estrellas,Castilla y León,Segovia,3 Meses,55.0,101.0,0,5,39,0,3
2020,11,Hotel 3 Estrellas,Castilla y León,Soria,3 Meses,56.0,62.0,0,5,41,0,3
2020,11,Hotel 3 Estrellas,Castilla y León,Valladolid,3 Meses,64.0,68.0,0,5,46,0,3
2020,11,Hotel 3 Estrellas,Castilla y León,Zamora,3 Meses,82.0,82.0,0,5,47,0,3
2020,11,Hotel 3 Estrellas,Castilla y León,Ávila,3 Meses,59.0,65.0,0,5,49,0,3
2020,11,Hotel 3 Estrellas,Cataluña,Barcelona,3 Meses,80.0,84.0,0,6,7,0,3
2020,11,Hotel 3 Estrellas,Cataluña,Girona,3 Meses,87.0,87.0,0,6,18,0,3
2020,11,Hotel 3 Estrellas,Cataluña,Lleida,3 Meses,59.0,70.0,0,6,28,0,3
2020,11,Hotel 3 Estrellas,Cataluña,Tarragona,3 Meses,75.0,76.0,0,6,42,0,3
2020,11,Hotel 3 Estrellas,Comunidad Foral de Navarra,Navarra,3 Meses,69.0,73.0,0,7,33,0,3
2020,11,Hotel 3 Estrellas,Comunidad de Madrid,Madrid,3 Meses,78.0,88.0,0,8,30,0,3
2020,11,Hotel 3 Estrellas,Comunitat Valenciana,Alicante/Alacant,3 Meses,68.0,73.0,0,9,2,0,3
2020,11,Hotel 3 Estrellas,Comunitat Valenciana,Castellón/Castelló,3 Meses,58.0,66.0,0,9,11,0,3
2020,11,Hotel 3 Estrellas,Comunitat Valenciana,Valencia/València,3 Meses,66.0,85.0,0,9,45,0,3
2020,11,Hotel 3 Estrellas,Extremadura,Badajoz,3 Meses,59.0,65.0,0,10,6,0,3
2020,11,Hotel 3 Estrellas,Extremadura,Cáceres,3 Meses,48.0,54.0,0,10,14,0,3
2020,11,Hotel 3 Estrellas,Galicia,A Coruña,3 Meses,51.0,54.0,0,11,0,0,3
2020,11,Hotel 3 Estrellas,Galicia,Lugo,3 Meses,58.0,61.0,0,11,29,0,3
2020,11,Hotel 3 Estrellas,Galicia,Pontevedra,3 Meses,58.0,62.0,0,11,36,0,3
2020,11,Hotel 3 Estrellas,Illes Balears,Illes Balears,3 Meses,97.0,102.0,1,12,23,0,3
2020,11,Hotel 3 Estrellas,La Rioja,La Rioja,3 Meses,74.0,92.0,0,13,25,0,3
2020,11,Hotel 3 Estrellas,País Vasco,Araba/Álava,3 Meses,71.0,69.0,0,14,4,0,3
2020,11,Hotel 3 Estrellas,País Vasco,Bizkaia,3 Meses,76.0,81.0,0,14,8,0,3
2020,11,Hotel 3 Estrellas,País Vasco,Gipuzkoa,3 Meses,87.0,120.0,0,14,17,0,3
2020,11,Hotel 3 Estrellas,Principado de Asturias,Asturias,3 Meses,61.0,65.0,0,15,5,0,3
2020,11,Hotel 3 Estrellas,Región de Murcia,Murcia,3 Meses,60.0,63.0,0,16,31,0,3
2020,11,Hotel 4 Estrellas,Andalucía,Almería,3 Meses,62.0,64.0,0,0,3,1,3
2020,11,Hotel 4 Estrellas,Andalucía,Cádiz,3 Meses,68.0,78.0,0,0,15,1,3
2020,11,Hotel 4 Estrellas,Andalucía,Córdoba,3 Meses,82.0,111.0,0,0,16,1,3
2020,11,Hotel 4 Estrellas,Andalucía,Granada,3 Meses,81.0,96.0,0,0,19,1,3
